NAME	OntoIntegration_4x_NB_YC_+IFI
VAR	binary	inducer	ontology	classifier
OUT	0	1	0.0041	0.9959
OUT	1	0	0.9004	0.0996
OUT	0	0	0.8496	0.1504
OUT	1	0	0.9996	0.0004
OUT	1	1	0.0014	0.9986
OUT	0	0	0.6005	0.3995
OUT	0	0	0.9983	0.0017
OUT	0	0	0.7681	0.2319
OUT	1	0	0.8203	0.1797
OUT	0	1	0.1175	0.8825
OUT	1	1	0.0001	0.9999
OUT	0	0	0.9998	0.0002
OUT	1	1	0.0027	0.9973
OUT	0	1	0.4234	0.5766
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0005	0.9995
OUT	1	1	0.0003	0.9997
OUT	0	0	0.9791	0.0209
OUT	0	0	0.9996	0.0004
OUT	1	0	0.9594	0.0406
OUT	0	0	0.9463	0.0537
OUT	0	0	0.9999	0.0001
OUT	0	0	0.6060	0.3940
OUT	0	0	0.9081	0.0919
OUT	1	0	0.9998	0.0002
OUT	0	0	0.9996	0.0004
OUT	1	1	0.0398	0.9602
OUT	1	1	0.0003	0.9997
OUT	0	0	0.9987	0.0013
OUT	1	0	0.9950	0.0050
OUT	1	1	0.0503	0.9497
OUT	0	0	0.6184	0.3816
OUT	1	1	0.0653	0.9347
OUT	1	0	0.9684	0.0316
OUT	1	0	0.9988	0.0012
OUT	1	1	0.0026	0.9974
OUT	0	0	0.9812	0.0188
OUT	0	0	0.9906	0.0094
OUT	0	0	0.9512	0.0488
OUT	0	0	0.9850	0.0150
OUT	1	1	0.0030	0.9970
OUT	0	0	0.9964	0.0036
OUT	1	0	0.5306	0.4694
OUT	0	0	0.8315	0.1685
OUT	0	1	0.2383	0.7617
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0166	0.9834
OUT	0	1	0.0327	0.9673
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0025	0.9975
OUT	0	0	0.9999	0.0001
OUT	1	1	0.0084	0.9916
OUT	0	0	0.8313	0.1687
OUT	0	1	0.0484	0.9516
OUT	1	1	0.0022	0.9978
OUT	0	1	0.0073	0.9927
OUT	1	1	0.0327	0.9673
OUT	1	1	0.0027	0.9973
OUT	1	1	0.3534	0.6466
OUT	1	0	0.5838	0.4162
OUT	0	1	0.0033	0.9967
OUT	1	1	0.0170	0.9830
OUT	1	1	0.4264	0.5736
OUT	1	0	0.9963	0.0037
OUT	0	0	1.0000	0.0000
OUT	0	1	0.0425	0.9575
OUT	1	1	0.0079	0.9921
OUT	0	1	0.3874	0.6126
OUT	1	1	0.0460	0.9540
OUT	1	1	0.0022	0.9978
OUT	1	0	0.9971	0.0029
OUT	1	1	0.3141	0.6859
OUT	1	1	0.0018	0.9982
OUT	1	1	0.0007	0.9993
OUT	0	0	0.9954	0.0046
OUT	1	0	1.0000	0.0000
OUT	0	1	0.0045	0.9955
OUT	0	0	0.9962	0.0038
OUT	1	1	0.0003	0.9997
OUT	1	1	0.0005	0.9995
OUT	1	1	0.0022	0.9978
OUT	1	0	0.6286	0.3714
OUT	0	0	0.9485	0.0515
OUT	1	1	0.0022	0.9978
OUT	0	0	0.9967	0.0033
OUT	1	0	0.9861	0.0139
OUT	1	1	0.0030	0.9970
OUT	0	0	0.9640	0.0360
OUT	1	1	0.0022	0.9978
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9998	0.0002
OUT	0	0	0.9822	0.0178
OUT	0	0	0.5704	0.4296
OUT	0	0	0.9918	0.0082
OUT	0	0	0.9941	0.0059
OUT	1	1	0.0015	0.9985
OUT	0	0	0.9989	0.0011
OUT	1	1	0.0041	0.9959
OUT	0	1	0.3056	0.6944
OUT	1	0	0.7190	0.2810
OUT	0	0	0.9972	0.0028
OUT	0	1	0.0095	0.9905
OUT	0	0	0.7092	0.2908
OUT	1	0	0.7930	0.2070
OUT	1	1	0.1630	0.8370
OUT	1	1	0.1903	0.8097
OUT	0	0	0.6995	0.3005
OUT	1	1	0.0018	0.9982
OUT	1	1	0.0007	0.9993
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0003	0.9997
OUT	0	0	0.9910	0.0090
OUT	0	0	0.9975	0.0025
OUT	0	0	0.8470	0.1530
OUT	0	1	0.4515	0.5485
OUT	1	0	0.6099	0.3901
OUT	0	0	0.9980	0.0020
OUT	1	1	0.2669	0.7331
OUT	0	0	0.9999	0.0001
OUT	0	0	0.9989	0.0011
OUT	1	0	0.9997	0.0003
OUT	1	1	0.0022	0.9978
OUT	0	0	1.0000	0.0000
OUT	1	0	0.9961	0.0039
OUT	1	1	0.0019	0.9981
OUT	0	0	0.8291	0.1709
OUT	0	1	0.0452	0.9548
OUT	1	1	0.0016	0.9984
OUT	0	0	0.9721	0.0279
OUT	0	1	0.0073	0.9927
OUT	0	1	0.2292	0.7708
OUT	1	0	0.9996	0.0004
OUT	1	1	0.0156	0.9844
OUT	1	1	0.0019	0.9981
OUT	0	0	0.9972	0.0028
OUT	1	1	0.0030	0.9970
OUT	0	0	0.9999	0.0001
OUT	0	1	0.0005	0.9995
OUT	1	1	0.0078	0.9922
OUT	0	0	0.9988	0.0012
OUT	1	1	0.0008	0.9992
OUT	1	1	0.0011	0.9989
OUT	0	0	0.9613	0.0387
OUT	0	0	0.7584	0.2416
OUT	0	0	0.9775	0.0225
OUT	0	0	0.9999	0.0001
OUT	1	1	0.0022	0.9978
OUT	1	0	1.0000	0.0000
OUT	1	1	0.0049	0.9951
OUT	0	0	0.9974	0.0026
OUT	0	1	0.3858	0.6142
OUT	0	0	0.9716	0.0284
OUT	1	1	0.0045	0.9955
OUT	0	0	0.9921	0.0079
OUT	0	0	0.9908	0.0092
OUT	0	0	0.7214	0.2786
OUT	1	0	0.6980	0.3020
OUT	0	0	0.9616	0.0384
OUT	0	1	0.0021	0.9979
OUT	1	0	0.9927	0.0073
OUT	0	0	0.9989	0.0011
OUT	0	1	0.0379	0.9621
OUT	0	0	1.0000	0.0000
OUT	0	0	0.7182	0.2818
OUT	0	0	0.5271	0.4729
OUT	0	0	0.9992	0.0008
OUT	1	1	0.4065	0.5935
OUT	1	1	0.4264	0.5736
OUT	0	1	0.0130	0.9870
OUT	0	0	0.8897	0.1103
OUT	0	0	0.9262	0.0738
OUT	1	1	0.2105	0.7895
OUT	1	0	0.9999	0.0001
OUT	1	0	0.9379	0.0621
OUT	1	1	0.0164	0.9836
OUT	1	1	0.3201	0.6799
OUT	0	1	0.0633	0.9367
OUT	1	1	0.0020	0.9980
OUT	1	0	0.9762	0.0238
OUT	1	1	0.0001	0.9999
OUT	0	1	0.0073	0.9927
OUT	1	1	0.0014	0.9986
OUT	1	0	0.9329	0.0671
OUT	0	1	0.3950	0.6050
OUT	1	1	0.3944	0.6056
OUT	0	1	0.1114	0.8886
OUT	1	1	0.0004	0.9996
OUT	0	1	0.0499	0.9501
OUT	1	1	0.0519	0.9481
OUT	1	0	0.9997	0.0003
OUT	1	1	0.0041	0.9959
OUT	1	1	0.0009	0.9991
OUT	1	0	1.0000	0.0000
OUT	1	1	0.0013	0.9987
OUT	1	1	0.0022	0.9978
OUT	0	0	0.9999	0.0001
OUT	1	1	0.0016	0.9984
OUT	1	1	0.0003	0.9997
OUT	1	1	0.0312	0.9688
OUT	1	0	0.9907	0.0093
OUT	0	0	0.9982	0.0018
OUT	0	1	0.0023	0.9977
OUT	0	1	0.2655	0.7345
OUT	1	1	0.0477	0.9523
OUT	0	1	0.0022	0.9978
OUT	0	0	0.9450	0.0550
OUT	0	0	0.9998	0.0002
OUT	1	1	0.0460	0.9540
OUT	1	1	0.0020	0.9980
OUT	0	0	0.6179	0.3821
OUT	0	0	0.9990	0.0010
OUT	1	1	0.0082	0.9918
OUT	0	0	0.9988	0.0012
OUT	1	1	0.0020	0.9980
OUT	1	1	0.0009	0.9991
OUT	1	0	0.7714	0.2286
OUT	0	1	0.2127	0.7873
OUT	0	0	0.9909	0.0091
OUT	0	0	0.8048	0.1952
OUT	1	0	0.9743	0.0257
OUT	0	0	0.9712	0.0288
OUT	0	0	0.9141	0.0859
OUT	0	0	0.9603	0.0397
OUT	0	0	0.9609	0.0391
OUT	0	0	0.9996	0.0004
OUT	1	0	0.9404	0.0596
OUT	0	0	0.9225	0.0775
OUT	1	1	0.0019	0.9981
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0011	0.9989
OUT	0	0	1.0000	0.0000
OUT	0	1	0.0070	0.9930
OUT	1	1	0.0017	0.9983
OUT	1	0	0.9876	0.0124
OUT	0	0	0.9403	0.0597
OUT	0	1	0.4247	0.5753
OUT	0	0	0.9985	0.0015
OUT	0	0	0.9927	0.0073
OUT	1	1	0.0001	0.9999
OUT	1	0	0.9778	0.0222
OUT	1	1	0.3951	0.6049
OUT	0	0	0.9901	0.0099
OUT	0	0	0.9999	0.0001
OUT	0	0	0.9986	0.0014
OUT	1	1	0.0920	0.9080
OUT	1	1	0.0051	0.9949
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0028	0.9972
OUT	1	1	0.0007	0.9993
OUT	1	0	0.6966	0.3034
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0570	0.9430
OUT	1	0	0.8700	0.1300
OUT	0	1	0.4388	0.5612
OUT	1	1	0.0089	0.9911
OUT	0	1	0.0022	0.9978
OUT	1	1	0.0022	0.9978
OUT	0	0	0.6983	0.3017
OUT	0	0	0.9784	0.0216
OUT	0	0	0.9954	0.0046
OUT	0	0	0.9238	0.0762
OUT	0	0	0.9993	0.0007
OUT	0	1	0.2264	0.7736
OUT	0	0	0.9963	0.0037
OUT	1	1	0.0025	0.9975
OUT	0	0	0.6897	0.3103
OUT	1	0	0.9999	0.0001
OUT	1	1	0.0156	0.9844
OUT	1	1	0.0037	0.9963
OUT	0	0	0.9489	0.0511
OUT	0	0	0.8825	0.1175
OUT	0	0	0.9742	0.0258
OUT	1	1	0.0010	0.9990
OUT	0	0	0.9972	0.0028
OUT	1	0	0.8747	0.1253
OUT	1	1	0.0019	0.9981
OUT	1	1	0.0001	0.9999
OUT	1	0	0.9197	0.0803
OUT	0	0	0.9993	0.0007
OUT	1	1	0.0023	0.9977
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9999	0.0001
OUT	0	0	0.8774	0.1226
OUT	1	1	0.0098	0.9902
OUT	1	1	0.0014	0.9986
OUT	0	0	0.5049	0.4951
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0015	0.9985
OUT	0	0	0.9987	0.0013
OUT	0	0	0.9876	0.0124
OUT	0	0	0.9998	0.0002
OUT	1	1	0.0039	0.9961
OUT	0	0	0.8292	0.1708
OUT	1	0	0.9842	0.0158
OUT	1	1	0.0024	0.9976
OUT	0	0	0.9981	0.0019
OUT	1	1	0.0920	0.9080
OUT	0	0	0.9985	0.0015
OUT	0	0	0.9910	0.0090
OUT	1	1	0.0029	0.9971
OUT	1	0	0.8963	0.1037
OUT	0	0	1.0000	0.0000
OUT	0	0	0.6113	0.3887
OUT	0	0	0.9215	0.0785
OUT	0	1	0.1300	0.8700
OUT	1	1	0.2764	0.7236
OUT	0	0	0.5531	0.4469
OUT	0	0	0.9713	0.0287
OUT	1	1	0.0033	0.9967
OUT	0	0	0.9336	0.0664
OUT	0	1	0.1328	0.8672
OUT	0	0	0.9682	0.0318
OUT	0	0	0.9917	0.0083
OUT	1	1	0.0038	0.9962
OUT	1	0	0.9975	0.0025
OUT	1	0	0.9975	0.0025
OUT	1	0	0.9897	0.0103
OUT	0	0	0.9649	0.0351
OUT	0	0	0.9991	0.0009
OUT	1	0	0.8996	0.1004
OUT	1	1	0.0025	0.9975
OUT	0	0	0.9999	0.0001
OUT	1	0	0.9977	0.0023
OUT	1	1	0.0041	0.9959
OUT	0	0	0.9876	0.0124
OUT	0	1	0.2024	0.7976
OUT	0	0	0.7570	0.2430
OUT	1	1	0.0081	0.9919
OUT	0	1	0.4547	0.5453
OUT	1	1	0.0005	0.9995
OUT	1	1	0.0008	0.9992
OUT	1	0	1.0000	0.0000
OUT	1	0	0.8482	0.1518
OUT	0	0	0.9770	0.0230
OUT	0	0	0.6995	0.3005
OUT	1	1	0.0025	0.9975
OUT	0	0	0.9851	0.0149
OUT	0	0	0.9801	0.0199
OUT	1	0	0.9997	0.0003
OUT	1	1	0.0017	0.9983
OUT	1	0	0.9972	0.0028
OUT	0	0	0.9881	0.0119
OUT	0	0	0.9623	0.0377
OUT	0	0	0.9419	0.0581
OUT	0	0	0.9995	0.0005
OUT	1	0	0.9722	0.0278
OUT	0	0	0.9997	0.0003
OUT	0	0	0.9999	0.0001
OUT	1	1	0.0069	0.9931
OUT	0	0	0.6504	0.3496
OUT	1	1	0.0161	0.9839
OUT	0	0	0.9986	0.0014
OUT	1	0	0.7464	0.2536
OUT	1	1	0.0007	0.9993
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0015	0.9985
OUT	0	0	0.9998	0.0002
OUT	0	0	0.9778	0.0222
OUT	1	1	0.0020	0.9980
OUT	0	0	0.8140	0.1860
OUT	1	1	0.0327	0.9673
OUT	0	0	0.9999	0.0001
OUT	0	0	0.9497	0.0503
OUT	0	0	0.9845	0.0155
OUT	0	0	0.9988	0.0012
OUT	0	0	0.7433	0.2567
OUT	1	1	0.0020	0.9980
OUT	0	0	0.9999	0.0001
OUT	0	0	0.9935	0.0065
OUT	0	0	0.9966	0.0034
OUT	0	1	0.3049	0.6951
OUT	1	1	0.0002	0.9998
OUT	1	1	0.2251	0.7749
OUT	0	0	0.9995	0.0005
OUT	0	0	0.9776	0.0224
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0036	0.9964
OUT	1	1	0.0003	0.9997
OUT	1	1	0.0241	0.9759
OUT	1	0	0.9899	0.0101
OUT	0	1	0.3975	0.6025
OUT	0	0	0.9993	0.0007
OUT	0	0	0.9993	0.0007
OUT	0	0	0.9825	0.0175
OUT	1	0	0.9989	0.0011
OUT	1	0	0.9031	0.0969
OUT	1	1	0.0629	0.9371
OUT	0	0	0.9980	0.0020
OUT	0	0	0.9486	0.0514
OUT	1	0	0.7334	0.2666
OUT	0	1	0.0019	0.9981
OUT	0	0	0.9968	0.0032
OUT	0	1	0.3060	0.6940
OUT	1	0	0.9500	0.0500
OUT	1	0	0.9918	0.0082
OUT	0	1	0.0888	0.9112
OUT	0	0	0.9989	0.0011
OUT	1	1	0.0073	0.9927
OUT	0	0	0.5990	0.4010
OUT	1	1	0.0827	0.9173
OUT	1	1	0.0043	0.9957
OUT	0	0	0.9990	0.0010
OUT	1	0	0.9722	0.0278
OUT	0	0	0.9981	0.0019
OUT	0	1	0.1623	0.8377
OUT	0	0	0.9928	0.0072
OUT	1	1	0.0014	0.9986
OUT	0	0	0.9971	0.0029
OUT	1	0	0.7344	0.2656
OUT	0	0	0.6526	0.3474
OUT	0	0	0.9994	0.0006
OUT	0	0	0.9998	0.0002
OUT	1	1	0.0003	0.9997
OUT	1	1	0.0517	0.9483
OUT	0	0	0.9935	0.0065
OUT	0	0	0.9101	0.0899
OUT	1	1	0.0041	0.9959
OUT	1	0	0.9882	0.0118
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9998	0.0002
OUT	1	0	0.5632	0.4368
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0117	0.9883
OUT	1	1	0.0017	0.9983
OUT	1	0	0.8874	0.1126
OUT	1	1	0.0391	0.9609
OUT	0	0	0.9985	0.0015
OUT	1	1	0.0020	0.9980
OUT	0	0	0.9876	0.0124
OUT	1	1	0.1308	0.8692
OUT	0	0	0.9964	0.0036
OUT	1	0	0.9946	0.0054
OUT	0	1	0.0020	0.9980
OUT	1	1	0.0008	0.9992
OUT	1	1	0.0020	0.9980
OUT	1	0	0.9882	0.0118
OUT	0	0	0.9982	0.0018
OUT	0	1	0.4511	0.5489
OUT	0	0	0.9995	0.0005
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0045	0.9955
OUT	1	1	0.0024	0.9976
OUT	1	1	0.0610	0.9390
OUT	1	0	0.9795	0.0205
OUT	1	1	0.0003	0.9997
OUT	1	0	0.9999	0.0001
OUT	0	0	0.7947	0.2053
OUT	0	0	0.8482	0.1518
OUT	0	0	0.7870	0.2130
OUT	1	1	0.3129	0.6871
OUT	0	0	0.8597	0.1403
OUT	1	0	0.8243	0.1757
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9908	0.0092
OUT	1	1	0.0039	0.9961
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0172	0.9828
OUT	1	1	0.0016	0.9984
OUT	1	0	0.7889	0.2111
OUT	1	0	0.8482	0.1518
OUT	0	1	0.0648	0.9352
OUT	1	1	0.0073	0.9927
OUT	1	0	0.8044	0.1956
OUT	0	1	0.0233	0.9767
OUT	0	1	0.0073	0.9927
OUT	0	0	0.5162	0.4838
OUT	0	0	0.9966	0.0034
OUT	0	0	0.6983	0.3017
OUT	1	1	0.0172	0.9828
OUT	0	0	1.0000	0.0000
OUT	1	0	0.8739	0.1261
OUT	1	1	0.0102	0.9898
OUT	1	1	0.0327	0.9673
OUT	0	1	0.0871	0.9129
OUT	0	1	0.0057	0.9943
OUT	1	0	0.9662	0.0338
OUT	1	1	0.0655	0.9345
OUT	1	1	0.0021	0.9979
OUT	0	0	0.9986	0.0014
OUT	1	0	0.9902	0.0098
OUT	1	1	0.0020	0.9980
OUT	0	0	0.9995	0.0005
OUT	0	1	0.0045	0.9955
OUT	0	0	0.9874	0.0126
OUT	1	1	0.0024	0.9976
OUT	0	0	0.9999	0.0001
OUT	0	0	0.8579	0.1421
OUT	0	0	0.9586	0.0414
OUT	1	1	0.0455	0.9545
OUT	0	1	0.0519	0.9481
OUT	1	1	0.3561	0.6439
OUT	1	0	1.0000	0.0000
OUT	1	0	0.9838	0.0162
OUT	1	1	0.3589	0.6411
OUT	1	1	0.0020	0.9980
OUT	0	0	0.9942	0.0058
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9959	0.0041
OUT	1	0	0.8769	0.1231
OUT	1	0	0.7340	0.2660
OUT	0	0	0.9902	0.0098
OUT	1	0	0.9363	0.0637
OUT	1	0	0.9975	0.0025
OUT	0	1	0.0022	0.9978
OUT	1	1	0.0048	0.9952
OUT	0	0	0.7829	0.2171
OUT	1	1	0.0038	0.9962
OUT	0	1	0.0946	0.9054
OUT	0	1	0.0082	0.9918
OUT	1	1	0.0012	0.9988
OUT	1	1	0.0540	0.9460
OUT	1	1	0.0131	0.9869
OUT	0	0	0.8404	0.1596
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0054	0.9946
OUT	1	0	1.0000	0.0000
OUT	1	1	0.0022	0.9978
OUT	0	0	0.9877	0.0123
OUT	0	0	0.5901	0.4099
OUT	1	1	0.0001	0.9999
OUT	0	1	0.0011	0.9989
OUT	1	1	0.0008	0.9992
OUT	1	0	0.9953	0.0047
OUT	1	1	0.0041	0.9959
OUT	0	0	1.0000	0.0000
OUT	1	0	0.9819	0.0181
OUT	0	0	0.9980	0.0020
OUT	0	0	0.9911	0.0089
OUT	1	1	0.1073	0.8927
OUT	1	1	0.0509	0.9491
OUT	0	1	0.0312	0.9688
OUT	0	0	0.9996	0.0004
OUT	1	1	0.1662	0.8338
OUT	0	1	0.0004	0.9996
OUT	1	1	0.0023	0.9977
OUT	0	1	0.0697	0.9303
OUT	0	0	0.9997	0.0003
OUT	0	0	1.0000	0.0000
OUT	0	0	0.7895	0.2105
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9998	0.0002
OUT	0	0	0.9999	0.0001
OUT	0	0	0.9999	0.0001
OUT	1	1	0.0031	0.9969
OUT	0	0	0.9885	0.0115
OUT	1	1	0.0735	0.9265
OUT	1	1	0.0012	0.9988
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0028	0.9972
OUT	0	1	0.0436	0.9564
OUT	1	1	0.0014	0.9986
OUT	1	1	0.0014	0.9986
OUT	1	1	0.0005	0.9995
OUT	1	0	0.8482	0.1518
OUT	1	1	0.0018	0.9982
OUT	0	1	0.0189	0.9811
OUT	1	1	0.0053	0.9947
OUT	0	0	0.9999	0.0001
OUT	1	1	0.0022	0.9978
OUT	1	0	0.5379	0.4621
OUT	0	1	0.0041	0.9959
OUT	1	1	0.0021	0.9979
OUT	0	1	0.0780	0.9220
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0002	0.9998
OUT	0	1	0.0009	0.9991
OUT	1	0	0.6927	0.3073
OUT	1	1	0.0261	0.9739
OUT	1	1	0.0455	0.9545
OUT	0	0	0.9880	0.0120
OUT	0	0	0.9878	0.0122
OUT	1	1	0.0445	0.9555
OUT	1	1	0.0008	0.9992
OUT	0	1	0.0022	0.9978
OUT	0	0	0.9965	0.0035
OUT	0	0	0.6983	0.3017
OUT	1	1	0.0008	0.9992
OUT	1	0	0.9999	0.0001
OUT	0	1	0.3853	0.6147
OUT	1	1	0.0015	0.9985
OUT	0	0	0.8700	0.1300
OUT	0	0	0.7889	0.2111
OUT	0	0	0.9839	0.0161
OUT	1	1	0.0008	0.9992
OUT	0	0	0.7638	0.2362
OUT	1	1	0.3753	0.6247
OUT	1	1	0.0051	0.9949
OUT	1	1	0.0022	0.9978
OUT	1	1	0.0015	0.9985
OUT	1	1	0.0007	0.9993
OUT	1	1	0.0019	0.9981
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0460	0.9540
OUT	0	0	1.0000	0.0000
OUT	0	1	0.1698	0.8302
OUT	1	1	0.0037	0.9963
OUT	1	0	0.6057	0.3943
OUT	0	0	0.9095	0.0905
OUT	1	1	0.0010	0.9990
OUT	0	0	0.9966	0.0034
OUT	0	0	0.9980	0.0020
OUT	0	0	0.9991	0.0009
OUT	1	1	0.0546	0.9454
OUT	0	0	0.9949	0.0051
OUT	0	1	0.0041	0.9959
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9996	0.0004
OUT	0	0	0.9713	0.0287
OUT	1	1	0.0013	0.9987
OUT	1	0	0.7719	0.2281
OUT	0	1	0.0347	0.9653
OUT	1	1	0.0644	0.9356
OUT	0	0	0.9594	0.0406
OUT	1	1	0.0014	0.9986
OUT	1	1	0.1903	0.8097
OUT	1	0	0.8089	0.1911
OUT	0	0	0.9985	0.0015
OUT	0	1	0.4700	0.5300
